False,{isotaqoTab_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
False,{isotaqoTab_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,cEbyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
True,dAr_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,dAr_1,noun,na,na,na,na,xm,xs,xc,xu,xy
True,dAr_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,nAjim_1,noun,na,na,na,na,xm,xs,xi,xa,xy
False,nAjim_1,noun,na,na,na,na,xf,xs,xd,xu,xy
True,Haram-iu_1,verb,x3,xp,xa,xi,xm,xp,na,na,na
True,Haram-iu_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,wObrzhA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,IsmAEyl_0,noun,na,na,na,na,xm,xs,xi,xu,xy
True,tijAriy~_1,adj,na,na,na,na,xm,xs,xi,xu,xy
True,tijAriy~_1,adj,na,na,na,na,xf,xs,xi,xu,xy
False,tijAriy~_1,adj,na,na,na,na,xm,xs,xd,xu,xy
True,tijAriy~_1,adj,na,na,na,na,xm,xs,xi,xa,xy
False,tijAriy~_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,fidoyap_1,noun,na,na,na,na,xf,xs,xi,xu,xy
False,00_23_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,fiyliyb_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,{isotafAd_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
False,{isotafAd_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
False,mutafAqim_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,lOnhA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,nAriy~_1,adj,na,na,na,na,xm,xs,xi,xu,xy
False,wVkrt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,kasab-i_1,verb,x1,xi,xa,xu,xm,xp,na,na,na
False,xudoEap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,tncA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wOxyrA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,jihAd_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,jihAd_1,noun_prop,na,na,na,na,xm,xs,xc,xu,xy
False,jihAd_1,noun_prop,na,na,na,na,xm,xs,xd,xu,xy
False,qal~aS_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
False,Has~As_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,yuwriy_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,ckl_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlOSwAt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotiqorAr_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotiqorAr_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,{isotiqorAr_1,noun,na,na,na,na,xm,xs,xi,xa,xy
False,tOwAr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,mSAQr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wcrqhA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlrQysp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,crkp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotaxodam_1,verb,x3,xi,xa,xi,xm,xs,na,na,na
False,{isotaxodam_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
True,{isotaxodam_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,{isotaxodam_1,verb,x3,xp,xp,xi,xf,xs,na,na,na
False,muSag~ar_1,adj,na,na,na,na,xf,xs,xi,xu,xy
False,jAn_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,fayoSaliy~_1,noun_prop,na,na,na,na,xm,xs,xd,xu,xy
False,tajodiyd_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wAlIsrAQylyyn_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,T_1,abbrev,na,na,na,na,na,na,na,na,na
False,1990_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,fiydoriyn_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,muqAranap_1,noun,na,na,na,na,xf,xs,xi,xu,xy
False,AlOwnyskw_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,bdO_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,bAlwlAC_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,OVY_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,lOTfAl_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,taEah~ad_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
False,dAEim_1,adj,na,na,na,na,xm,xs,xi,xa,xy
False,dAEim_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,IlyEAzr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,>axofaY_1,verb,x3,xi,xa,xj,xm,xp,na,na,na
False,wujuwb_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlOfryqyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
True,muqiym_1,noun,na,na,na,na,xm,xp,xd,xn,xy
False,muqiym_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,muqiym_1,noun,na,na,na,na,xm,xp,xd,xg,xy
True,muqiym_1,noun,na,na,na,na,xm,xd,xd,xg,xy
True,muqiym_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,AlOwAmr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,kuw~ap_1,noun,na,na,na,na,xf,xd,xi,xn,xy
False,OsAbyE_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{iHotijAj_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,AltcjyE_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wbAlcrEyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,bOnAm_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{iEotaraf_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
True,{iEotaraf_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
True,{iEotaraf_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
False,siyAtil_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,{inofiEAliy~_1,adj,na,na,na,na,xm,xs,xd,xu,xy
False,TugoyAn_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,{inotiqAl_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{inotiqAl_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,{inotiqAl_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,AlOsbwEyn_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,qaloEap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
True,liybiy~_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,liybiy~_1,adj,na,na,na,na,xm,xs,xd,xu,xy
True,liybiy~_1,adj,na,na,na,na,xf,xs,xd,xu,xy
True,liybiy~_1,adj,na,na,na,na,xm,xp,xi,xg,xy
True,liybiy~_1,adj,na,na,na,na,xm,xd,xi,xg,xy
True,liybiy~_1,adj,na,na,na,na,xm,xs,xi,xu,xy
False,liybiy~_1,adj,na,na,na,na,xm,xp,xd,xg,xy
False,riymuwn_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,makAnap_1,noun,na,na,na,na,xf,xs,xc,xu,xy
False,Hadiyqap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,1999_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,kOnhA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wOwckt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Saw~at_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
False,wckr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlISlAHAt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AntcrwA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Oyn_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotisolAm_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotisolAm_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,AlIslAmyyn_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,SAfaH_1,verb,x3,xi,xa,xi,xm,xp,na,na,na
False,Osyr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,taHosiyn_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,taHosiyn_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,47_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,mutawas~iT_1,adj,na,na,na,na,xm,xs,xd,xu,xy
False,kAbotin_1,noun,na,na,na,na,xm,xs,xi,xu,xy
True,qatiyl_1,adj,na,na,na,na,xm,xs,xi,xu,xy
False,qatiyl_1,adj,na,na,na,na,xm,xd,xi,xg,xy
True,qatiyl_1,adj,na,na,na,na,xm,xs,xi,xa,xy
True,qatiyl_1,adj,na,na,na,na,xm,xd,xd,xg,xy
False,qatiyl_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,qatiyl_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,qatiyl_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,wAlOTfAl_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,qal~al_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
False,laf~ap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,mQAt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,ycr_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,marosuwm_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,marosuwm_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,marosuwm_2,adj,na,na,na,na,xm,xs,xi,xu,xy
False,OmAmh_0,noun,na,na,na,na,xm,xs,xi,xu,xy
True,{ilotaqaY_1,verb,x3,xi,xa,xi,xm,xd,na,na,na
True,{ilotaqaY_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
False,{ilotaqaY_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
True,{ilotaqaY_1,verb,x1,xp,xa,xi,xm,xs,na,na,na
True,{ilotaqaY_1,verb,x3,xi,xa,xi,xm,xs,na,na,na
True,{ilotaqaY_1,verb,x3,xi,xa,xj,xm,xd,na,na,na
True,{ilotaqaY_1,verb,x3,xi,xa,xi,xm,xp,na,na,na
True,{ilotaqaY_1,verb,x3,xp,xa,xi,xm,xp,na,na,na
True,{ilotaqaY_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,AlcAHnAt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wyxcY_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Hukom_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Hukom_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,Hukom_1,noun,na,na,na,na,xm,xs,xi,xa,xy
False,tawaj~ab_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,manozil_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,manozil_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,manozil_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,OgsTs_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,jiy_1,abbrev,na,na,na,na,na,na,na,na,na
True,valAv_1,noun,na,na,na,na,xm,xp,xi,xg,xy
True,valAv_1,noun,na,na,na,na,xm,xp,xd,xn,xy
False,valAv_1,noun,na,na,na,na,xm,xp,xd,xg,xy
False,valAv_1,noun,na,na,na,na,xm,xp,xi,xa,xy
False,valAv_1,adj,na,na,na,na,xm,xs,xi,xu,xy
False,valAv_1,adj,na,na,na,na,xf,xs,xi,xu,xy
True,valAv_1,adj,na,na,na,na,xm,xs,xd,xu,xy
False,valAv_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,95_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,cbAT_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,ruwnAloduw_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,niyl_2,noun_prop,na,na,na,na,xm,xs,xd,xu,xy
False,wOElnwA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,taroHiyl_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotiholAk_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotiholAk_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,OcrH_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,han~a>_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
False,>aqar~_1,verb,x3,xi,xp,xi,xf,xs,na,na,na
False,>aqar~_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
True,muloSaq_1,noun,na,na,na,na,xf,xp,xi,xu,xy
True,muloSaq_1,noun,na,na,na,na,xf,xp,xd,xu,xy
False,qasowap_1,noun,na,na,na,na,xf,xs,xi,xu,xy
False,{izodihAr_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{izodihAr_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,{ikotasab_1,verb,x1,xi,xa,xu,xm,xp,na,na,na
False,{ikotasab_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
False,wdAQE_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,mAris_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,sad~_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,jid~iy~_1,adj,na,na,na,na,xm,xs,xi,xu,xy
True,jid~iy~_1,adj,na,na,na,na,xf,xs,xi,xu,xy
False,jid~iy~_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,ISAbth_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,muhAjir_1,noun,na,na,na,na,xm,xp,xi,xg,xy
True,muhAjir_1,noun,na,na,na,na,xm,xd,xd,xg,xy
True,muhAjir_1,noun,na,na,na,na,xm,xp,xd,xa,xy
True,muhAjir_1,noun,na,na,na,na,xm,xp,xd,xn,xy
False,muhAjir_1,noun,na,na,na,na,xm,xp,xd,xg,xy
False,>aHAl_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
False,wAjah_1,verb,x3,xp,xa,xi,xf,xs,na,na,na
True,wAjah_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
True,wAjah_1,verb,x3,xi,xa,xi,xm,xs,na,na,na
True,wAjah_1,verb,x3,xi,xa,xi,xm,xp,na,na,na
False,wAjah_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,wAjah_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
False,bakorap_1,noun,na,na,na,na,xf,xs,xi,xu,xy
False,AlktAQby_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotamaE_1,verb,x1,xp,xa,xi,xm,xs,na,na,na
False,suloTap_1,noun,na,na,na,na,xf,xs,xc,xu,xy
False,suloTap_1,noun,na,na,na,na,xf,xp,xi,xu,xy
False,suloTap_1,noun,na,na,na,na,xf,xs,xi,xu,xy
False,suloTap_1,noun,na,na,na,na,xf,xp,xd,xu,xy
False,suloTap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,IVAEyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Mdm_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,yaHoyaY_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,wOSyb_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,bayoruwt_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,gAnim_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,wycml_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,kav~af_1,verb,x3,xp,xa,xi,xm,xs,na,na,na
False,taqal~ub_1,noun,na,na,na,na,xf,xp,xi,xu,xy
False,naqiyb_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,naqiyb_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,naqiyb_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,lOsbAb_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,OfryqyA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,xAm_1,adj,na,na,na,na,xm,xs,xd,xu,xy
False,sAnA_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,Vkrth_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,xamiys_2,noun_prop,na,na,na,na,xm,xs,xd,xu,xy
False,AlIrhAbyyn_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlrQys_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,mDACp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,85_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,bOnhm_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wajoh_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wajoh_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,InjylA_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Owl_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,>awoqad_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,baEiyd_1,adj,na,na,na,na,xm,xs,xi,xu,xy
False,baEiyd_1,adj,na,na,na,na,xf,xs,xi,xu,xy
False,baEiyd_1,adj,na,na,na,na,xm,xs,xi,xa,xy
False,tagoyiyb_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,crkAC_0,noun,na,na,na,na,xm,xs,xi,xu,xy
True,raboE_1,noun,na,na,na,na,xm,xs,xi,xu,xy
True,raboE_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,raboE_1,noun,na,na,na,na,xm,xd,xd,xg,xy
False,cEArAt_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wOrbyl_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,qiymap_1,noun,na,na,na,na,xf,xs,xi,xu,xy
False,qiymap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,qiymap_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,qiymap_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,qiymap_1,noun,na,na,na,na,xf,xs,xc,xu,xy
True,qiymap_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlOnbwb_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Alcrfyn_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Alcrqyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,mumAvil_1,adj,na,na,na,na,xf,xs,xi,xu,xy
True,mumAvil_1,adj,na,na,na,na,xm,xs,xi,xa,xy
False,AlAstdEAC_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,miyuwniyx_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,300_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,{iHotAj_1,verb,x1,xi,xa,xu,xm,xp,na,na,na
False,{iHotAj_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
False,{iHotAj_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,bi_1,prep,na,na,na,na,na,na,na,na,na
True,tadoriybiy~_1,adj,na,na,na,na,xm,xs,xd,xu,xy
False,tadoriybiy~_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,dar~Ajap_1,noun,na,na,na,na,xf,xp,xi,xu,xy
False,kalob_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,Almctbh_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,cyxw_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Eajuwzap_1,noun,na,na,na,na,xf,xs,xd,xu,xy
False,nchd_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Ofryqy_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,muwdiE_2,adj,na,na,na,na,xf,xs,xd,xu,xy
False,lAdin_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,ramoziy_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,{isotijowAb_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{isotijowAb_1,noun,na,na,na,na,xm,xs,xc,xu,xy
False,{isotijowAb_1,noun,na,na,na,na,xf,xp,xd,xu,xy
False,muHal~il_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,mAliy_1,noun_prop,na,na,na,na,xm,xs,xi,xu,xy
False,OwlAd_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,{igotAl_1,verb,x3,xp,xp,xi,xm,xs,na,na,na
True,{igotAl_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,Oshm_0,noun,na,na,na,na,xm,xs,xi,xu,xy
True,>anotaj_1,verb,x3,xi,xa,xu,xf,xs,na,na,na
True,>anotaj_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,tawoDiyH_1,noun,na,na,na,na,xf,xp,xi,xu,xy
False,tawoDiyH_1,noun,na,na,na,na,xm,xs,xi,xu,xy
False,tanAfas_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,mutawas~iTiy~_1,adj,na,na,na,na,xf,xs,xi,xu,xy
False,mutawas~iTiy~_1,adj,na,na,na,na,xm,xs,xd,xu,xy
False,mutawas~iTiy~_1,adj,na,na,na,na,xf,xs,xd,xu,xy
False,AlOdAC_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,AlzEmAC_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,wtEVyb_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,>afoDaY_1,verb,x3,xi,xa,xu,xm,xs,na,na,na
False,TaHiyn_1,noun,na,na,na,na,xm,xs,xd,xu,xy
False,86_0,noun_num,na,na,na,na,xm,xs,xi,xu,xy
False,AlVrAE_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,Ordnyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
False,muhiyn_1,adj,na,na,na,na,xf,xs,xi,xu,xy
False,AlVAtyp_0,noun,na,na,na,na,xm,xs,xi,xu,xy
